grate11-1,grate11-2,grate11-3,grate11-4,grate8-1,grate8-2,grate8-3,grate4-1,grate4-2,grate4-3,grate4-4,grate1-1,grate1-2,grate12-1,grate12-2,grate0-1,grate0-2,grate0-3,grate0-4,grate8-4
570.73,569.58,568.46,566.85,567.43,566.71,560.84,559.68,559.26,556.15,558.4,547.67,549.72,578.79,570.67,547.97,547.23,545.97,546.03,567.35
570.71,569.57,568.47,566.85,567.42,566.72,560.9,559.66,559.28,556.14,558.4,547.69,549.74,578.81,570.67,547.97,547.23,545.96,546.03,567.34
570.7,569.56,568.48,566.84,567.4,566.73,560.95,559.65,559.31,556.13,558.4,547.71,549.75,578.82,570.67,547.97,547.23,545.95,546.04,567.33
570.69,569.55,568.49,566.83,567.39,566.74,561.01,559.63,559.33,556.12,558.39,547.74,549.77,578.83,570.66,547.98,547.23,545.94,546.04,567.32
570.67,569.53,568.49,566.83,567.37,566.75,561.07,559.62,559.35,556.11,558.39,547.76,549.78,578.85,570.66,547.98,547.23,545.93,546.04,567.32
570.66,569.52,568.5,566.82,567.35,566.75,561.12,559.63,559.37,556.1,558.39,547.78,549.8,578.86,570.66,547.98,547.23,545.92,546.05,567.31
570.64,569.51,568.51,566.81,567.34,566.76,561.18,559.64,559.4,556.09,558.39,547.8,549.81,578.88,570.65,547.99,547.23,545.91,546.05,567.31
570.63,569.5,568.52,566.81,567.32,566.77,561.23,559.65,559.42,556.08,558.39,547.82,549.83,578.89,570.65,547.99,547.23,545.9,546.06,567.31
570.61,569.49,568.52,566.8,567.31,566.78,561.29,559.66,559.44,556.07,558.39,547.84,549.84,578.91,570.65,547.99,547.23,545.89,546.06,567.31
570.6,569.48,568.53,566.79,567.29,566.78,561.34,559.68,559.46,556.06,558.39,547.86,549.86,578.92,570.64,547.99,547.23,545.88,546.06,567.32
570.59,569.47,568.54,566.79,567.27,566.79,561.4,559.69,559.49,556.05,558.39,547.88,549.87,578.93,570.64,548.0,547.23,545.87,546.07,567.32
570.57,569.46,568.55,566.78,567.26,566.8,561.45,559.7,559.51,556.04,558.39,547.91,549.89,578.95,570.64,548.0,547.23,545.86,546.07,567.32
570.56,569.45,568.55,566.77,567.24,566.81,561.51,559.71,559.53,556.03,558.39,547.93,549.9,578.96,570.63,548.0,547.22,545.85,546.08,567.32
570.54,569.44,568.56,566.77,567.23,566.81,561.57,559.72,559.56,556.02,558.39,547.95,549.92,578.98,570.63,548.01,547.22,545.84,546.08,567.32
570.53,569.43,568.57,566.76,567.21,566.82,561.62,559.73,559.58,556.01,558.39,547.97,549.93,578.99,570.63,548.01,547.22,545.83,546.08,567.32
570.51,569.42,568.58,566.75,567.19,566.83,561.68,559.75,559.6,556.0,558.39,547.99,549.95,579.0,570.62,548.01,547.22,545.84,546.09,567.33
570.5,569.41,568.59,566.75,567.18,566.84,561.73,559.76,559.62,555.99,558.39,548.01,549.96,579.02,570.62,548.02,547.22,545.86,546.09,567.33
570.49,569.4,568.59,566.74,567.16,566.84,561.79,559.77,559.65,555.98,558.39,548.03,549.98,579.03,570.62,548.02,547.22,545.87,546.09,567.33
570.47,569.39,568.6,566.73,567.17,566.85,561.84,559.78,559.67,555.97,558.39,548.06,549.99,579.05,570.62,548.02,547.22,545.89,546.1,567.33
570.46,569.38,568.61,566.73,567.18,566.86,561.9,559.79,559.69,555.96,558.39,548.08,550.01,579.06,570.61,548.03,547.22,545.91,546.1,567.33
570.44,569.37,568.62,566.72,567.19,566.87,561.95,559.8,559.71,555.95,558.39,548.1,550.02,579.08,570.61,548.03,547.22,545.92,546.11,567.33
570.43,569.36,568.62,566.71,567.2,566.87,562.01,559.82,559.74,555.95,558.39,548.12,550.04,579.09,570.61,548.03,547.22,545.94,546.11,567.33
570.41,569.35,568.63,566.71,567.21,566.88,562.07,559.83,559.76,555.94,558.39,548.14,550.05,579.1,570.6,548.04,547.22,545.96,546.11,567.34
570.4,569.34,568.64,566.7,567.21,566.89,562.12,559.84,559.78,555.93,558.39,548.16,550.07,579.12,570.6,548.04,547.22,545.97,546.12,567.34
570.39,569.33,568.65,566.69,567.22,566.9,562.18,559.85,559.8,555.92,558.38,548.18,550.08,579.13,570.6,548.04,547.22,545.99,546.12,567.34
570.37,569.32,568.65,566.69,567.23,566.91,562.23,559.86,559.83,555.91,558.38,548.2,550.1,579.15,570.59,548.05,547.22,546.01,546.12,567.34
570.36,569.31,568.66,566.68,567.24,566.91,562.3,559.87,559.85,555.9,558.38,548.23,550.11,579.16,570.59,548.05,547.22,546.02,546.13,567.34
570.34,569.3,568.67,566.67,567.25,566.92,561.67,559.88,559.87,555.89,558.38,548.25,550.13,579.17,570.59,548.05,547.22,546.04,546.13,567.34
570.33,569.29,568.68,566.67,567.26,566.93,560.62,559.9,559.9,555.88,558.38,548.27,550.14,579.19,570.58,548.06,547.22,546.06,546.14,567.35
570.31,569.28,568.68,566.66,567.26,566.94,560.04,559.91,559.92,555.87,558.38,548.29,550.16,579.2,570.58,548.06,547.22,546.07,546.14,567.35
570.3,569.27,568.69,566.66,567.27,566.94,560.06,559.92,559.94,555.86,558.38,548.31,550.17,579.22,570.58,548.06,547.21,546.09,546.14,567.35
570.29,569.26,568.7,566.65,567.28,566.95,560.08,559.93,559.96,555.85,558.38,548.33,550.19,579.23,570.57,548.07,547.21,546.11,546.15,567.35
570.27,569.25,568.71,566.64,567.29,566.96,560.09,559.94,559.99,555.84,558.38,548.35,550.2,579.25,570.57,548.07,547.2,546.12,546.16,567.35
570.26,569.24,568.71,566.64,567.3,566.97,560.11,559.95,560.01,555.83,558.38,548.37,550.22,579.26,570.57,548.07,547.2,546.14,546.16,567.35
570.24,569.23,568.72,566.63,567.31,566.97,560.13,559.97,560.03,555.82,558.38,548.4,550.23,579.27,570.56,548.08,547.19,546.16,546.17,567.36
570.26,569.22,568.73,566.62,567.31,566.98,560.15,559.98,560.05,555.81,558.38,548.42,550.23,579.29,570.56,548.08,547.19,546.17,546.18,567.36
570.28,569.23,568.74,566.62,567.32,566.99,560.17,559.99,560.08,555.8,558.38,548.44,550.24,579.3,570.56,548.08,547.18,546.19,546.18,567.36
570.3,569.25,568.75,566.61,567.33,566.99,560.19,560.0,560.1,555.79,558.38,548.46,550.24,579.32,570.58,548.09,547.18,546.21,546.19,567.36
570.33,569.28,568.76,566.6,567.34,567.0,560.21,560.01,560.12,555.78,558.38,548.48,550.25,579.33,570.61,548.09,547.17,546.22,546.2,567.36
570.35,569.31,568.78,566.6,567.35,567.0,560.22,560.02,560.14,555.77,558.38,548.5,550.25,579.34,570.63,548.09,547.17,546.24,546.2,567.36
570.37,569.33,568.8,566.59,567.36,567.01,560.24,560.04,560.17,555.76,558.38,548.52,550.26,579.36,570.66,548.1,547.16,546.26,546.21,567.36
570.4,569.36,568.82,566.58,567.37,567.01,560.26,560.05,560.19,555.75,558.38,548.55,550.26,579.37,570.68,548.12,547.16,546.27,546.22,567.37
570.42,569.39,568.84,566.58,567.37,567.01,560.28,560.06,560.21,555.74,558.38,548.56,550.27,579.4,570.71,548.14,547.15,546.29,546.22,567.37
570.44,569.41,568.85,566.57,567.38,567.02,560.3,560.07,560.24,555.73,558.38,548.55,550.28,579.42,570.73,548.15,547.15,546.31,546.23,567.37
570.47,569.44,568.87,566.56,567.39,567.02,560.32,560.08,560.26,555.73,558.38,548.55,550.28,579.45,570.76,548.17,547.14,546.32,546.24,567.37
570.49,569.47,568.89,566.55,567.4,567.02,560.34,560.09,560.28,555.72,558.37,548.54,550.29,579.47,570.78,548.19,547.14,546.34,546.24,567.37
570.51,569.49,568.91,566.56,567.41,567.03,560.35,560.11,560.3,555.71,558.37,548.53,550.29,579.49,570.81,548.2,547.13,546.35,546.25,567.37
570.54,569.52,568.93,566.58,567.42,567.03,560.37,560.12,560.33,555.7,558.37,548.53,550.3,579.52,570.83,548.22,547.13,546.37,546.26,567.38
570.56,569.55,568.95,566.6,567.42,567.03,560.39,560.13,560.35,555.69,558.37,548.52,550.3,579.54,570.86,548.24,547.12,546.39,546.26,567.38
570.58,569.57,568.97,566.62,567.43,567.04,560.41,560.14,560.37,555.68,558.37,548.52,550.31,579.56,570.88,548.25,547.11,546.4,546.27,567.38
570.61,569.6,568.99,566.64,567.44,567.04,560.43,560.15,560.38,555.67,558.37,548.51,550.32,579.59,570.91,548.27,547.11,546.42,546.28,567.38
570.63,569.63,569.01,566.66,567.45,567.05,560.45,560.16,560.39,555.66,558.37,548.51,550.32,579.61,570.93,548.28,547.1,546.44,546.28,567.38
570.65,569.65,569.03,566.68,567.46,567.05,560.47,560.18,560.41,555.67,558.36,548.5,550.33,579.63,570.96,548.3,547.1,546.45,546.29,567.38
570.68,569.68,569.05,566.7,567.47,567.05,560.49,560.19,560.42,555.67,558.36,548.49,550.33,579.66,570.98,548.32,547.09,546.47,546.3,567.38
570.7,569.71,569.07,566.72,567.48,567.06,560.5,560.2,560.43,555.67,558.36,548.49,550.34,579.68,571.01,548.33,547.09,546.49,546.3,567.39
570.72,569.73,569.09,566.74,567.48,567.06,560.52,560.21,560.44,555.67,558.36,548.48,550.34,579.7,571.03,548.35,547.08,546.5,546.31,567.39
570.75,569.76,569.11,566.76,567.49,567.06,560.54,560.22,560.45,555.67,558.36,548.48,550.35,579.73,571.06,548.37,547.08,546.52,546.32,567.39
570.77,569.79,569.13,566.78,567.5,567.07,560.56,560.23,560.46,555.67,558.35,548.47,550.35,579.75,571.08,548.38,547.07,546.54,546.32,567.39
570.79,569.81,569.15,566.8,567.51,567.07,560.58,560.23,560.47,555.67,558.35,548.47,550.36,579.77,571.11,548.4,547.07,546.55,546.33,567.39
570.82,569.84,569.17,566.82,567.52,567.07,560.6,560.24,560.48,555.67,558.35,548.46,550.37,579.8,571.13,548.42,547.06,546.57,546.34,567.39
570.84,569.87,569.19,566.84,567.53,567.08,560.62,560.24,560.49,555.67,558.35,548.45,550.37,579.82,571.16,548.43,547.06,546.59,546.34,567.4
570.86,569.89,569.21,566.86,567.53,567.08,560.63,560.25,560.5,555.67,558.35,548.45,550.38,579.84,571.18,548.45,547.05,546.6,546.35,567.4
570.89,569.92,569.23,566.88,567.54,567.09,560.65,560.25,560.51,555.67,558.35,548.44,550.38,579.87,571.21,548.46,547.05,546.62,546.36,567.4
570.91,569.95,569.25,566.9,567.55,567.09,560.67,560.25,560.52,555.68,558.34,548.44,550.39,579.89,571.23,548.48,547.04,546.64,546.36,567.4
570.93,569.97,569.26,566.92,567.56,567.09,560.69,560.26,560.53,555.68,558.34,548.43,550.39,579.91,571.26,548.5,547.04,546.65,546.37,567.4
570.96,570.0,569.28,566.94,567.57,567.1,560.71,560.26,560.54,555.68,558.34,548.43,550.4,579.94,571.29,548.51,547.03,546.67,546.38,567.4
570.98,570.03,569.3,566.96,567.58,567.1,560.73,560.27,560.55,555.68,558.34,548.42,550.41,579.96,571.31,548.53,547.03,546.69,546.38,567.41
571.0,570.05,569.32,566.98,567.58,567.1,560.75,560.27,560.56,555.68,558.34,548.41,550.41,579.98,571.34,548.55,547.02,546.7,546.39,567.41
571.03,570.08,569.34,567.0,567.59,567.11,560.76,560.27,560.57,555.68,558.33,548.41,550.42,580.01,571.36,548.56,547.02,546.7,546.4,567.41
571.05,570.11,569.36,567.02,567.6,567.11,560.78,560.28,560.58,555.68,558.33,548.4,550.42,580.03,571.39,548.58,547.01,546.7,546.4,567.42
571.07,570.13,569.38,567.04,567.61,567.12,560.8,560.28,560.59,555.68,558.33,548.4,550.43,580.06,571.41,548.6,547.0,546.7,546.41,567.43
571.1,570.16,569.4,567.06,567.62,567.12,560.82,560.28,560.6,555.68,558.33,548.39,550.43,580.08,571.44,548.61,547.0,546.7,546.41,567.43
571.12,570.19,569.42,567.08,567.63,567.12,560.84,560.29,560.61,555.68,558.33,548.39,550.44,580.1,571.46,548.63,546.99,546.7,546.42,567.44
571.14,570.21,569.44,567.1,567.64,567.13,560.86,560.29,560.62,555.69,558.32,548.38,550.45,580.13,571.49,548.64,546.99,546.7,546.43,567.45
571.17,570.24,569.46,567.12,567.64,567.13,560.88,560.3,560.63,555.69,558.32,548.37,550.45,580.15,571.51,548.66,546.98,546.7,546.43,567.45
571.19,570.27,569.48,567.14,567.65,567.13,560.9,560.3,560.65,555.69,558.32,548.37,550.46,580.17,571.54,548.68,546.98,546.7,546.44,567.46
571.21,570.29,569.5,567.16,567.66,567.14,560.91,560.3,560.66,555.69,558.32,548.36,550.46,580.2,571.56,548.69,546.97,546.7,546.45,567.47
571.24,570.32,569.52,567.18,567.67,567.14,560.93,560.31,560.67,555.69,558.32,548.36,550.47,580.22,571.59,548.71,546.97,546.69,546.45,567.47
571.26,570.34,569.54,567.2,567.68,567.14,560.95,560.31,560.68,555.69,558.32,548.35,550.47,580.24,571.61,548.73,546.96,546.69,546.46,567.48
571.28,570.37,569.56,567.22,567.67,567.15,560.97,560.31,560.69,555.69,558.31,548.34,550.48,580.27,571.64,548.74,546.96,546.69,546.47,567.49
571.31,570.4,569.58,567.24,567.67,567.15,560.99,560.32,560.7,555.69,558.31,548.34,550.48,580.29,571.66,548.76,546.95,546.69,546.47,567.49
571.33,570.42,569.6,567.26,567.67,567.16,561.01,560.32,560.71,555.69,558.31,548.33,550.49,580.31,571.69,548.78,546.95,546.69,546.48,567.5
571.35,570.45,569.62,567.28,567.67,567.16,561.03,560.33,560.72,555.69,558.31,548.33,550.5,580.34,571.71,548.79,546.94,546.69,546.49,567.51
571.38,570.48,569.64,567.3,567.67,567.16,561.04,560.33,560.73,555.69,558.31,548.32,550.5,580.36,571.74,548.81,546.94,546.69,546.49,567.51
571.4,570.5,569.66,567.32,567.67,567.17,561.06,560.33,560.74,555.7,558.3,548.32,550.51,580.38,571.76,548.82,546.93,546.69,546.49,567.52
571.42,570.53,569.68,567.34,567.67,567.17,561.08,560.34,560.75,555.7,558.3,548.31,550.51,580.41,571.79,548.84,546.93,546.69,546.49,567.53
571.45,570.56,569.69,567.36,567.67,567.17,561.1,560.34,560.76,555.7,558.3,548.3,550.51,580.43,571.82,548.86,546.92,546.69,546.49,567.54
571.46,570.58,569.71,567.38,567.66,567.18,561.12,560.35,560.77,555.7,558.3,548.3,550.51,580.45,571.82,548.87,546.92,546.68,546.49,567.54
571.46,570.62,569.73,567.4,567.66,567.18,561.14,560.35,560.78,555.7,558.3,548.29,550.52,580.48,571.79,548.89,546.91,546.68,546.5,567.55
571.46,570.62,569.75,567.42,567.66,567.18,561.16,560.35,560.79,555.7,558.29,548.29,550.52,580.5,571.77,548.91,546.91,546.68,546.5,567.56
571.46,570.6,569.78,567.44,567.66,567.19,561.14,560.36,560.8,555.7,558.29,548.28,550.52,580.52,571.74,548.93,546.9,546.68,546.5,567.56
571.46,570.57,569.77,567.46,567.66,567.19,561.12,560.36,560.81,555.7,558.29,548.28,550.52,580.55,571.71,548.92,546.9,546.68,546.5,567.57
571.46,570.55,569.76,567.48,567.66,567.2,561.1,560.36,560.82,555.7,558.29,548.27,550.52,580.57,571.69,548.92,546.89,546.68,546.5,567.58
571.46,570.52,569.76,567.5,567.66,567.2,561.09,560.37,560.83,555.7,558.29,548.27,550.52,580.6,571.66,548.91,546.89,546.68,546.51,567.58
571.46,570.5,569.75,567.52,567.66,567.2,561.07,560.37,560.84,555.7,558.28,548.26,550.52,580.61,571.64,548.91,546.88,546.68,546.51,567.59
571.46,570.47,569.75,567.54,567.65,567.21,561.05,560.38,560.85,555.71,558.28,548.26,550.52,580.6,571.61,548.9,546.88,546.68,546.51,567.6
571.46,570.45,569.74,567.56,567.65,567.21,561.03,560.38,560.86,555.71,558.28,548.26,550.52,580.58,571.59,548.9,546.87,546.68,546.51,567.6
571.45,570.43,569.74,567.58,567.65,567.21,561.01,560.38,560.88,555.71,558.28,548.26,550.52,580.56,571.56,548.89,546.87,546.68,546.51,567.61
571.45,570.4,569.73,567.56,567.65,567.19,561.0,560.39,560.89,555.71,558.28,548.25,550.52,580.54,571.53,548.89,546.86,546.67,546.51,567.62
571.45,570.38,569.72,567.55,567.65,567.18,560.98,560.39,560.9,555.71,558.28,548.25,550.53,580.52,571.51,548.88,546.86,546.67,546.52,567.62
571.45,570.35,569.72,567.53,567.65,567.17,560.96,560.4,560.91,555.71,558.29,548.25,550.53,580.5,571.48,548.88,546.85,546.67,546.52,567.63
571.45,570.33,569.71,567.52,567.65,567.16,560.94,560.4,560.91,555.71,558.3,548.25,550.53,580.49,571.46,548.87,546.85,546.67,546.52,567.64
571.45,570.3,569.71,567.5,567.65,567.14,560.93,560.4,560.9,555.71,558.31,548.25,550.53,580.47,571.43,548.87,546.84,546.67,546.52,567.64
571.45,570.28,569.7,567.49,567.65,567.13,560.91,560.41,560.89,555.71,558.32,548.24,550.53,580.45,571.41,548.86,546.84,546.67,546.52,567.65
571.45,570.25,569.69,567.48,567.64,567.12,560.89,560.41,560.88,555.72,558.32,548.24,550.53,580.43,571.38,548.86,546.83,546.67,546.53,567.66
571.45,570.23,569.69,567.46,567.64,567.11,560.87,560.41,560.87,555.72,558.33,548.24,550.53,580.41,571.35,548.85,546.83,546.67,546.53,567.66
571.45,570.2,569.68,567.45,567.64,567.1,560.85,560.42,560.86,555.73,558.34,548.24,550.53,580.4,571.33,548.85,546.82,546.67,546.53,567.67
571.45,570.18,569.68,567.43,567.64,567.08,560.84,560.42,560.85,555.73,558.35,548.23,550.53,580.38,571.3,548.85,546.82,546.67,546.53,567.68
571.45,570.15,569.67,567.42,567.64,567.07,560.82,560.43,560.84,555.73,558.36,548.23,550.53,580.36,571.28,548.84,546.81,546.66,546.53,567.68
571.45,570.13,569.67,567.4,567.64,567.06,560.8,560.43,560.83,555.74,558.37,548.23,550.54,580.34,571.25,548.84,546.81,546.66,546.53,567.69
571.45,570.11,569.66,567.39,567.64,567.05,560.78,560.44,560.82,555.74,558.38,548.23,550.54,580.32,571.23,548.83,546.8,546.66,546.54,567.7
571.45,570.08,569.65,567.37,567.64,567.03,560.76,560.45,560.81,555.75,558.38,548.23,550.54,580.31,571.2,548.83,546.8,546.66,546.54,567.71
571.45,570.06,569.65,567.36,567.63,567.02,560.75,560.45,560.8,555.75,558.39,548.22,550.54,580.29,571.17,548.82,546.79,546.66,546.54,567.71
571.45,570.03,569.64,567.34,567.63,567.01,560.73,560.46,560.79,555.76,558.4,548.22,550.54,580.27,571.15,548.82,546.79,546.66,546.54,567.72
571.45,570.01,569.64,567.33,567.63,567.0,560.71,560.47,560.78,555.76,558.41,548.22,550.54,580.25,571.12,548.81,546.78,546.66,546.54,567.73
571.45,569.98,569.63,567.31,567.63,566.99,560.69,560.48,560.77,555.76,558.42,548.22,550.54,580.23,571.1,548.81,546.78,546.66,546.55,567.73
571.45,569.96,569.63,567.3,567.63,566.97,560.67,560.48,560.76,555.77,558.43,548.21,550.54,580.22,571.07,548.8,546.77,546.66,546.55,567.74
571.45,569.93,569.62,567.29,567.63,566.96,560.66,560.49,560.75,555.77,558.43,548.21,550.54,580.2,571.05,548.8,546.77,546.66,546.55,567.75
571.44,569.91,569.61,567.27,567.63,566.95,560.64,560.5,560.74,555.78,558.44,548.21,550.54,580.18,571.02,548.79,546.76,546.66,546.55,567.75
571.44,569.88,569.61,567.26,567.63,566.94,560.62,560.5,560.73,555.78,558.45,548.21,550.54,580.16,570.99,548.79,546.76,546.65,546.55,567.76
571.44,569.86,569.6,567.24,567.62,566.93,560.6,560.51,560.72,555.79,558.46,548.2,550.55,580.14,570.97,548.78,546.75,546.65,546.55,567.77
571.44,569.83,569.6,567.23,567.62,566.91,560.59,560.52,560.71,555.79,558.47,548.2,550.55,580.13,570.94,548.78,546.75,546.65,546.56,567.77
571.44,569.81,569.59,567.21,567.62,566.9,560.57,560.53,560.7,555.79,558.48,548.2,550.55,580.11,570.92,548.77,546.74,546.65,546.56,567.78
571.44,569.78,569.58,567.2,567.62,566.89,560.55,560.53,560.69,555.8,558.49,548.2,550.55,580.09,570.89,548.77,546.74,546.65,546.56,567.79
571.44,569.76,569.58,567.18,567.62,566.88,560.53,560.54,560.68,555.8,558.49,548.2,550.55,580.07,570.87,548.76,546.73,546.65,546.56,567.79
571.44,569.74,569.57,567.17,567.62,566.86,560.51,560.55,560.67,555.81,558.5,548.19,550.55,580.05,570.84,548.76,546.73,546.65,546.56,567.8
571.44,569.71,569.57,567.15,567.62,566.85,560.5,560.55,560.66,555.81,558.51,548.19,550.55,580.04,570.81,548.75,546.72,546.65,546.57,567.81
571.44,569.69,569.56,567.14,567.62,566.84,560.48,560.56,560.65,555.81,558.52,548.19,550.55,580.02,570.79,548.75,546.72,546.65,546.57,567.81
571.44,569.66,569.56,567.12,567.61,566.83,560.46,560.57,560.64,555.82,558.53,548.19,550.55,580.0,570.76,548.74,546.71,546.65,546.57,567.82
571.44,569.64,569.55,567.11,567.61,566.82,560.44,560.58,560.63,555.82,558.54,548.18,550.55,579.98,570.74,548.74,546.71,546.64,546.57,567.82
571.44,569.61,569.54,567.1,567.61,566.8,560.42,560.58,560.62,555.83,558.55,548.18,550.55,579.96,570.71,548.73,546.7,546.64,546.57,567.82
571.44,569.59,569.54,567.08,567.61,566.79,560.41,560.59,560.61,555.83,558.55,548.18,550.56,579.95,570.69,548.73,546.7,546.64,546.57,567.81
571.44,569.56,569.53,567.07,567.61,566.78,560.39,560.6,560.6,555.84,558.56,548.18,550.56,579.93,570.66,548.73,546.69,546.64,546.58,567.81
571.44,569.54,569.53,567.05,567.61,566.77,560.37,560.6,560.59,555.84,558.57,548.18,550.56,579.91,570.63,548.72,546.69,546.64,546.58,567.8
571.44,569.51,569.52,567.04,567.61,566.75,560.35,560.61,560.58,555.84,558.58,548.17,550.56,579.89,570.61,548.72,546.68,546.64,546.58,567.8
571.44,569.49,569.51,567.02,567.61,566.74,560.33,560.62,560.57,555.85,558.59,548.17,550.56,579.87,570.58,548.71,546.69,546.64,546.58,567.8
571.44,569.46,569.51,567.01,567.6,566.73,560.32,560.62,560.56,555.85,558.6,548.17,550.56,579.86,570.56,548.71,546.7,546.64,546.58,567.79
571.44,569.44,569.5,566.99,567.6,566.72,560.3,560.63,560.55,555.86,558.6,548.17,550.56,579.84,570.53,548.7,546.71,546.64,546.57,567.79
571.44,569.41,569.5,566.98,567.6,566.71,560.28,560.64,560.54,555.86,558.61,548.16,550.57,579.82,570.54,548.7,546.72,546.64,546.57,567.79
571.44,569.39,569.49,566.96,567.58,566.69,560.26,560.65,560.53,555.87,558.62,548.16,550.57,579.8,570.56,548.69,546.73,546.63,546.57,567.78
571.44,569.4,569.48,566.95,567.57,566.68,560.25,560.65,560.52,555.87,558.63,548.16,550.57,579.78,570.57,548.69,546.75,546.63,546.56,567.78
571.44,569.41,569.48,566.93,567.55,566.67,560.23,560.66,560.51,555.87,558.64,548.16,550.58,579.77,570.58,548.68,546.76,546.63,546.56,567.78
571.44,569.43,569.48,566.92,567.54,566.66,560.21,560.67,560.5,555.88,558.65,548.16,550.58,579.75,570.59,548.68,546.77,546.63,546.56,567.77
571.45,569.45,569.47,566.9,567.52,566.64,560.19,560.67,560.49,555.88,558.66,548.15,550.58,579.73,570.6,548.69,546.78,546.63,546.55,567.77
571.45,569.46,569.47,566.89,567.51,566.63,560.17,560.68,560.48,555.89,558.66,548.15,550.59,579.71,570.62,548.69,546.79,546.63,546.55,567.76
571.45,569.48,569.47,566.88,567.49,566.62,560.16,560.69,560.47,555.89,558.67,548.15,550.59,579.67,570.63,548.69,546.81,546.63,546.54,567.76
571.45,569.5,569.46,566.86,567.48,566.61,560.14,560.7,560.46,555.9,558.68,548.15,550.6,579.63,570.64,548.7,546.82,546.63,546.54,567.76
571.45,569.51,569.46,566.85,567.46,566.6,560.12,560.7,560.45,555.9,558.69,548.15,550.6,579.59,570.65,548.7,546.83,546.63,546.54,567.75
571.46,569.53,569.46,566.86,567.45,566.58,560.1,560.71,560.44,555.9,558.7,548.16,550.6,579.55,570.66,548.7,546.84,546.63,546.53,567.75
571.46,569.55,569.45,566.87,567.43,566.57,560.08,560.72,560.43,555.91,558.71,548.17,550.61,579.51,570.68,548.71,546.85,546.63,546.53,567.75
571.46,569.56,569.45,566.88,567.42,566.56,560.24,560.72,560.42,555.91,558.72,548.18,550.61,579.47,570.69,548.71,546.87,546.62,546.53,567.74
571.46,569.58,569.45,566.89,567.4,566.55,560.41,560.73,560.41,555.92,558.72,548.19,550.62,579.43,570.7,548.72,546.88,546.62,546.52,567.74
571.46,569.6,569.44,566.9,567.38,566.53,560.57,560.74,560.4,555.92,558.73,548.2,550.62,579.38,570.71,548.72,546.89,546.62,546.52,567.74
571.47,569.61,569.44,566.91,567.37,566.52,560.74,560.75,560.39,555.93,558.74,548.21,550.62,579.34,570.72,548.72,546.9,546.62,546.51,567.73
